date,datetime,title,summary,url,source,search_query,query_type,date_range,fda_milestone_type,market_impact_type,company_news_category,priority_score,drug_specific,company_mentioned,sentiment_score,weighted_sentiment,sentiment_label,sentiment_weight
2024-11-11,2024-11-11 08:00:00,Biocon Shares Rockets Up More Than 8% On NSE After US FDA Classifies Bengaluru Facility As Voluntary Action - Free Press Journal,"<a href=""https://news.google.com/rss/articles/CBMi7gFBVV95cUxObFJ2NHFFOHVtc3IxRjRfMmJieUd6QlRjaHFuZ1lpR19lVG5sbkRKeVJRVlF3REtQUVYtWWM2bXRxc3FUMTZkeDZSa01rdnE1V3JxZlVJaDZZOUNrRU9TOFNKTjhkMmNnZ0J5bGRWOWNINm5iUllSRzhld1hxRjV3a0t1eGRFZy1VaUF0YkJjbWtOYWJpTW9SUThVQll0WXRvM3RfMjU3eWZ6d3daSklXYUhrbnJUOU9uWnZ6UVFXNnp0cU9KeHJ0YlNocHdLdVZKMXJWVmlNczhIMWg4eW1hYk5weEx1eHNONHhINXV30gHzAUFVX3lxTE80cHBCRXA1MEgzd0NkLVhNUzJ6MWIycTFXZzU1RmFfMU4yOWlJS1c4RHpwWlZNVnB5OWVjdWZTajlSNDZmR0RiMnY4MW5wWHd1dFM1eWNqNlBXZGN6SV8wV2RsVXkyWW1GRmF3U0t3dTFTbVhNUlp1SzlNNUJuQW1pQ1cyTEZuMUpFUzJxOV8wbEtzWGlkTU5yR3NUMnFpcEJybFM3QS1Wc2dVcnc5QlRSYzB0N3A4MVpQb08wS1AxcTNSaU5BZjdwUlpWZzJsYU5NcTBHTWxGdmR6dlE3RGtHMWZxY0hPdkNpX1p6Y3k2cXpQSQ?oc=5"" target=""_blank"">Biocon Shares Rockets Up More Than 8% On NSE After US FDA Classifies Bengaluru Facility As Voluntary Action</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Free Press Journal</font>",https://news.google.com/rss/articles/CBMi7gFBVV95cUxObFJ2NHFFOHVtc3IxRjRfMmJieUd6QlRjaHFuZ1lpR19lVG5sbkRKeVJRVlF3REtQUVYtWWM2bXRxc3FUMTZkeDZSa01rdnE1V3JxZlVJaDZZOUNrRU9TOFNKTjhkMmNnZ0J5bGRWOWNINm5iUllSRzhld1hxRjV3a0t1eGRFZy1VaUF0YkJjbWtOYWJpTW9SUThVQll0WXRvM3RfMjU3eWZ6d3daSklXYUhrbnJUOU9uWnZ6UVFXNnp0cU9KeHJ0YlNocHdLdVZKMXJWVmlNczhIMWg4eW1hYk5weEx1eHNONHhINXV30gHzAUFVX3lxTE80cHBCRXA1MEgzd0NkLVhNUzJ6MWIycTFXZzU1RmFfMU4yOWlJS1c4RHpwWlZNVnB5OWVjdWZTajlSNDZmR0RiMnY4MW5wWHd1dFM1eWNqNlBXZGN6SV8wV2RsVXkyWW1GRmF3U0t3dTFTbVhNUlp1SzlNNUJuQW1pQ1cyTEZuMUpFUzJxOV8wbEtzWGlkTU5yR3NUMnFpcEJybFM3QS1Wc2dVcnc5QlRSYzB0N3A4MVpQb08wS1AxcTNSaU5BZjdwUlpWZzJsYU5NcTBHTWxGdmR6dlE3RGtHMWZxY0hPdkNpX1p6Y3k2cXpQSQ?oc=5,Google News - Market + Complete Company News,Biocon earnings,Market + Complete Company News,2021-01-01_to_2025-06-26,Other,Other,Other,1,False,True,0.53585,0.53585,positive,1.0
2024-11-11,2024-11-11 08:00:00,Biocon Shares Rockets Up More Than 8% On NSE After US FDA Classifies Bengaluru Facility As Voluntary Action - Free Press Journal,"<a href=""https://news.google.com/rss/articles/CBMi7gFBVV95cUxObFJ2NHFFOHVtc3IxRjRfMmJieUd6QlRjaHFuZ1lpR19lVG5sbkRKeVJRVlF3REtQUVYtWWM2bXRxc3FUMTZkeDZSa01rdnE1V3JxZlVJaDZZOUNrRU9TOFNKTjhkMmNnZ0J5bGRWOWNINm5iUllSRzhld1hxRjV3a0t1eGRFZy1VaUF0YkJjbWtOYWJpTW9SUThVQll0WXRvM3RfMjU3eWZ6d3daSklXYUhrbnJUOU9uWnZ6UVFXNnp0cU9KeHJ0YlNocHdLdVZKMXJWVmlNczhIMWg4eW1hYk5weEx1eHNONHhINXV30gHzAUFVX3lxTE80cHBCRXA1MEgzd0NkLVhNUzJ6MWIycTFXZzU1RmFfMU4yOWlJS1c4RHpwWlZNVnB5OWVjdWZTajlSNDZmR0RiMnY4MW5wWHd1dFM1eWNqNlBXZGN6SV8wV2RsVXkyWW1GRmF3U0t3dTFTbVhNUlp1SzlNNUJuQW1pQ1cyTEZuMUpFUzJxOV8wbEtzWGlkTU5yR3NUMnFpcEJybFM3QS1Wc2dVcnc5QlRSYzB0N3A4MVpQb08wS1AxcTNSaU5BZjdwUlpWZzJsYU5NcTBHTWxGdmR6dlE3RGtHMWZxY0hPdkNpX1p6Y3k2cXpQSQ?oc=5"" target=""_blank"">Biocon Shares Rockets Up More Than 8% On NSE After US FDA Classifies Bengaluru Facility As Voluntary Action</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Free Press Journal</font>",https://news.google.com/rss/articles/CBMi7gFBVV95cUxObFJ2NHFFOHVtc3IxRjRfMmJieUd6QlRjaHFuZ1lpR19lVG5sbkRKeVJRVlF3REtQUVYtWWM2bXRxc3FUMTZkeDZSa01rdnE1V3JxZlVJaDZZOUNrRU9TOFNKTjhkMmNnZ0J5bGRWOWNINm5iUllSRzhld1hxRjV3a0t1eGRFZy1VaUF0YkJjbWtOYWJpTW9SUThVQll0WXRvM3RfMjU3eWZ6d3daSklXYUhrbnJUOU9uWnZ6UVFXNnp0cU9KeHJ0YlNocHdLdVZKMXJWVmlNczhIMWg4eW1hYk5weEx1eHNONHhINXV30gHzAUFVX3lxTE80cHBCRXA1MEgzd0NkLVhNUzJ6MWIycTFXZzU1RmFfMU4yOWlJS1c4RHpwWlZNVnB5OWVjdWZTajlSNDZmR0RiMnY4MW5wWHd1dFM1eWNqNlBXZGN6SV8wV2RsVXkyWW1GRmF3U0t3dTFTbVhNUlp1SzlNNUJuQW1pQ1cyTEZuMUpFUzJxOV8wbEtzWGlkTU5yR3NUMnFpcEJybFM3QS1Wc2dVcnc5QlRSYzB0N3A4MVpQb08wS1AxcTNSaU5BZjdwUlpWZzJsYU5NcTBHTWxGdmR6dlE3RGtHMWZxY0hPdkNpX1p6Y3k2cXpQSQ?oc=5,Google News - Market + Complete Company News,Biocon revenue,Market + Complete Company News,2021-01-01_to_2025-06-26,Other,Other,Other,1,False,True,0.53585,0.53585,positive,1.0
2024-11-11,2024-11-11 08:00:00,USFDA grants ‘VAI’ tag to Biocon’s Bengaluru facility - financialexpress.com,"<a href=""https://news.google.com/rss/articles/CBMisgFBVV95cUxQMy1WRGVmS29vVFh1NFVFNmVNV3ZGaWRfdC1JNGRFVGFGWUZLdTN5blBsOFZ6Ry1JNXpPX1FtMU9NS1VxMU5tRjBpT280YmRsMzZUUkVaYnRnY1Q0NUFyQ0JUYkJfTHVmUjhXOW9oX2lYaFB6RnVfRzZEeHNlYjFqaEljd3l6M1ByX1dLNVVWRS1YcW9EYkF5QzN5ck51RmhieEMtSWdBdklvMkNmZnRvekZB?oc=5"" target=""_blank"">USFDA grants ‘VAI’ tag to Biocon’s Bengaluru facility</a>&nbsp;&nbsp;<font color=""#6f6f6f"">financialexpress.com</font>",https://news.google.com/rss/articles/CBMisgFBVV95cUxQMy1WRGVmS29vVFh1NFVFNmVNV3ZGaWRfdC1JNGRFVGFGWUZLdTN5blBsOFZ6Ry1JNXpPX1FtMU9NS1VxMU5tRjBpT280YmRsMzZUUkVaYnRnY1Q0NUFyQ0JUYkJfTHVmUjhXOW9oX2lYaFB6RnVfRzZEeHNlYjFqaEljd3l6M1ByX1dLNVVWRS1YcW9EYkF5QzN5ck51RmhieEMtSWdBdklvMkNmZnRvekZB?oc=5,Google News - Market + Complete Company News,Biocon financial results,Market + Complete Company News,2021-01-01_to_2025-06-26,Other,Other,Other,1,False,True,0.21075,0.21075,positive,1.0
2024-11-11,2024-11-11 08:00:00,"Stocks to watch today: Divi’s Laboratories, JSW Steel, LIC, Biocon in focus; Asian Paints, Tata Motors, Aurobindo Pharma, Ola Electric under pressure - Business Upturn","<a href=""https://news.google.com/rss/articles/CBMingJBVV95cUxORlBVM3AtcVZERC1WR3V5SGl2eWN0S1ZVZ29GR2IyYjJGUUNYS0ZtdVpfdnVrR0IyUDhTTlZtenFadDFwWXEyQU5kRnRBUnJIOUVkeVFIcTVnU2xLYVJXY1lUWFdBSGRkV0tMa1lock1ENnpHQlFyUjNDSlF4cFlhVGt5cDdSdE1EUDdNelpnVk5YNjBMVkNmUjNQZExqanFwR3cwVFQ3dW1rUEdSV2dKaHRnMzhGbHRzMjZVQWROOEoydWxnN1FSQS0wRmQtUlczZVZCY1RlZjVvVnlWMDZuVTVSQjRqU0hoQ3RHWjJiandUQVNKV2JlcnNIejgtNGxFLV9aRk1PWHFxQlRnR2FIcE16MGMwdVFteHRERFhn?oc=5"" target=""_blank"">Stocks to watch today: Divi’s Laboratories, JSW Steel, LIC, Biocon in focus; Asian Paints, Tata Motors, Aurobindo Pharma, Ola Electric under pressure</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Business Upturn</font>",https://news.google.com/rss/articles/CBMingJBVV95cUxORlBVM3AtcVZERC1WR3V5SGl2eWN0S1ZVZ29GR2IyYjJGUUNYS0ZtdVpfdnVrR0IyUDhTTlZtenFadDFwWXEyQU5kRnRBUnJIOUVkeVFIcTVnU2xLYVJXY1lUWFdBSGRkV0tMa1lock1ENnpHQlFyUjNDSlF4cFlhVGt5cDdSdE1EUDdNelpnVk5YNjBMVkNmUjNQZExqanFwR3cwVFQ3dW1rUEdSV2dKaHRnMzhGbHRzMjZVQWROOEoydWxnN1FSQS0wRmQtUlczZVZCY1RlZjVvVnlWMDZuVTVSQjRqU0hoQ3RHWjJiandUQVNKV2JlcnNIejgtNGxFLV9aRk1PWHFxQlRnR2FIcE16MGMwdVFteHRERFhn?oc=5,Google News - Market + Complete Company News,Biocon guidance,Market + Complete Company News,2021-01-01_to_2025-06-26,Other,Other,Other,1,False,True,-0.148,-0.148,negative,1.0
2024-11-11,2024-11-11 08:00:00,Biocon shares surge 5% after USFDA classifies Bengaluru site as VAI - The Economic Times,"<a href=""https://news.google.com/rss/articles/CBMi1wFBVV95cUxOT05MczBqOGdJTFlYTUhCZ0JqSGs4QXZ2dzdneE1Yc0lKQkpzeUtsTURlaUl4NXdFLUNIX3htZk4yX01TRWhwazFidEJWMzd2cll5OTBmSDB0ZllEc2pIYkJLc3ZrSngyQy1MYVhCQzk5ZTR0RUVtUHJDYzUxZmpJOU0xREgxSXd4SzZHeEIxVHdoX2FNSDA3ZU5ZSGpRUEYyT2dSUDBMUng4ZGU1WnZKZTNFMGVWMmpyR2VhTV9NaXlpTnJpYlVzbFNWM2NtVHlib2s3UU5Jc9IB3AFBVV95cUxQOEJRVFowSTNqNXRqYkVrdHktNWZwOVNwNEpQay1YemhNNVpvR3hqNG9yWng1U2o2cEpBaVkwYnFQVk1UbGVoU0dWWGZMeXpJaV96WFZtbzBUVldHUUZaTFdiVnBzRk5MME9fYUxUSkM2RnBHSGlaRURPZUdDOGdVZHJqeUpqNHU3cjRpbzlzZ0lHRkQ0RlByZ01ROWtVVW5oRGRwbUxIZWczZFlBQ29xbDljQ3IxZ01JdGxjY1VHNU9aZ21tSkZ2a1JFNTBJVjBHdW84SmROZm5vcXFz?oc=5"" target=""_blank"">Biocon shares surge 5% after USFDA classifies Bengaluru site as VAI</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Economic Times</font>",https://news.google.com/rss/articles/CBMi1wFBVV95cUxOT05MczBqOGdJTFlYTUhCZ0JqSGs4QXZ2dzdneE1Yc0lKQkpzeUtsTURlaUl4NXdFLUNIX3htZk4yX01TRWhwazFidEJWMzd2cll5OTBmSDB0ZllEc2pIYkJLc3ZrSngyQy1MYVhCQzk5ZTR0RUVtUHJDYzUxZmpJOU0xREgxSXd4SzZHeEIxVHdoX2FNSDA3ZU5ZSGpRUEYyT2dSUDBMUng4ZGU1WnZKZTNFMGVWMmpyR2VhTV9NaXlpTnJpYlVzbFNWM2NtVHlib2s3UU5Jc9IB3AFBVV95cUxQOEJRVFowSTNqNXRqYkVrdHktNWZwOVNwNEpQay1YemhNNVpvR3hqNG9yWng1U2o2cEpBaVkwYnFQVk1UbGVoU0dWWGZMeXpJaV96WFZtbzBUVldHUUZaTFdiVnBzRk5MME9fYUxUSkM2RnBHSGlaRURPZUdDOGdVZHJqeUpqNHU3cjRpbzlzZ0lHRkQ0RlByZ01ROWtVVW5oRGRwbUxIZWczZFlBQ29xbDljQ3IxZ01JdGxjY1VHNU9aZ21tSkZ2a1JFNTBJVjBHdW84SmROZm5vcXFz?oc=5,Google News - Market + Complete Company News,Biocon stock price,Market + Complete Company News,2021-01-01_to_2025-06-26,Other,Other,Other,1,False,True,0.3300166666666666,0.3300166666666666,positive,1.0
2024-11-11,2024-11-11 08:00:00,Biocon shares surge 5% after USFDA clears Bengaluru unit as VAI - Moneycontrol,"<a href=""https://news.google.com/rss/articles/CBMixgFBVV95cUxOa25IcFR1TjBvQVh0RGVLSC0zOExtanJUMHZ5bExjTkpzQWZLdHdLQUdIRVNkS19qWnpXbnBWWGJJOXdWdkttT2ZLamotSlV3WWFva1oxVDFjN205RThSYTJuX29RSzAwX2FicHl0ZUNuOFJrczlVT01lYVA2UW9paExrNzNJNG94RHFlWGVQY0ljdzQyVVZxbEZRclUyMmVpcHFJWlI1VEJTRGJyREY2MDhQRElGM2l1MG1UMlM0c0YxQmxjbVHSAcsBQVVfeXFMTmxlZ09TRmVweFZuQWJ1eTBqZGRNV1Zlb0dMU21QcEJtNFFkZDJ1ZXJrX3VYb0EyOUVEenhyZEJ3Ylo1SEQtd1lqeWFYRk5RM1hHYk41dzdLQTMwWGFrY2NoWHVMMUxLV2UtX1E4UFdKWmF2Q29IZnptQTFBdV9TQldDeFJ2ZldqcVF5YW95MFNRbUtXdUlFR251eUNzbUU2VFFYVWppYldNRWpHeTZyMjk1R2gzMHpLSlBTVklKbWE0aXdtMW5la2R1Rjg?oc=5"" target=""_blank"">Biocon shares surge 5% after USFDA clears Bengaluru unit as VAI</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Moneycontrol</font>",https://news.google.com/rss/articles/CBMixgFBVV95cUxOa25IcFR1TjBvQVh0RGVLSC0zOExtanJUMHZ5bExjTkpzQWZLdHdLQUdIRVNkS19qWnpXbnBWWGJJOXdWdkttT2ZLamotSlV3WWFva1oxVDFjN205RThSYTJuX29RSzAwX2FicHl0ZUNuOFJrczlVT01lYVA2UW9paExrNzNJNG94RHFlWGVQY0ljdzQyVVZxbEZRclUyMmVpcHFJWlI1VEJTRGJyREY2MDhQRElGM2l1MG1UMlM0c0YxQmxjbVHSAcsBQVVfeXFMTmxlZ09TRmVweFZuQWJ1eTBqZGRNV1Zlb0dMU21QcEJtNFFkZDJ1ZXJrX3VYb0EyOUVEenhyZEJ3Ylo1SEQtd1lqeWFYRk5RM1hHYk41dzdLQTMwWGFrY2NoWHVMMUxLV2UtX1E4UFdKWmF2Q29IZnptQTFBdV9TQldDeFJ2ZldqcVF5YW95MFNRbUtXdUlFR251eUNzbUU2VFFYVWppYldNRWpHeTZyMjk1R2gzMHpLSlBTVklKbWE0aXdtMW5la2R1Rjg?oc=5,Google News - Market + Complete Company News,Biocon stock price,Market + Complete Company News,2021-01-01_to_2025-06-26,Other,Other,Other,1,False,True,0.3062,0.3062,positive,1.0
2024-11-11,2024-11-11 08:00:00,Biocon share jumps 6% on USFDA's 'VAI' tag to Bengaluru facility; details - Business Standard,"<a href=""https://news.google.com/rss/articles/CBMi0gFBVV95cUxOS1M2TzI0OU5TemlSci1TOXg2dGdnREk5cVhCbDNCcWtZVjNKSzFxeGw1VlJzbzF4cFNfVl9UNHh4dU5lUWt5bEwwSTJmV1l6RGp1SlE2TjJ5dmJVWV9TRktoLWpsdkF3LTd3NklFZlpNWW16ZXZTRE9QaEpzMk9OOUFLMUU2a01XcUVVTG5xeTFXSEpGYkRBU0Zoa1NqVExGZ18wcEVwc09HSG1xUE00SXhWYVh4X0I5M3RDNkZ3S1B3S2syWFRqUkV3OHNST1JqaWfSAdcBQVVfeXFMTjBkZTJUdlp6Nk51MXN2WHBOQVJRZXVPYjQ4emotdnNETV9QSnAtZlJQV0RFWDhSSWpkWWVUODVFakY5WkpvM1pMU29OU1M5V05UNTJyLTBGTThMUEphQWEyYlJyamphTGZXcmg5SW9hRTYyN0pDVklUN3BaU2NWYVBCYmdfdEZJc0t4TXJ0T191TENnS1FacVlyTFpISFg2Q2NXTnMxVEo0ME1xdU04WFM2Njl0NFduRjVKQzZxaEV2a2dnYzk4aTdCblVsM0pNVGJuaXhodlU?oc=5"" target=""_blank"">Biocon share jumps 6% on USFDA's 'VAI' tag to Bengaluru facility; details</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Business Standard</font>",https://news.google.com/rss/articles/CBMi0gFBVV95cUxOS1M2TzI0OU5TemlSci1TOXg2dGdnREk5cVhCbDNCcWtZVjNKSzFxeGw1VlJzbzF4cFNfVl9UNHh4dU5lUWt5bEwwSTJmV1l6RGp1SlE2TjJ5dmJVWV9TRktoLWpsdkF3LTd3NklFZlpNWW16ZXZTRE9QaEpzMk9OOUFLMUU2a01XcUVVTG5xeTFXSEpGYkRBU0Zoa1NqVExGZ18wcEVwc09HSG1xUE00SXhWYVh4X0I5M3RDNkZ3S1B3S2syWFRqUkV3OHNST1JqaWfSAdcBQVVfeXFMTjBkZTJUdlp6Nk51MXN2WHBOQVJRZXVPYjQ4emotdnNETV9QSnAtZlJQV0RFWDhSSWpkWWVUODVFakY5WkpvM1pMU29OU1M5V05UNTJyLTBGTThMUEphQWEyYlJyamphTGZXcmg5SW9hRTYyN0pDVklUN3BaU2NWYVBCYmdfdEZJc0t4TXJ0T191TENnS1FacVlyTFpISFg2Q2NXTnMxVEo0ME1xdU04WFM2Njl0NFduRjVKQzZxaEV2a2dnYzk4aTdCblVsM0pNVGJuaXhodlU?oc=5,Google News - Market + Complete Company News,Biocon stock price,Market + Complete Company News,2021-01-01_to_2025-06-26,Other,Other,Other,1,False,True,0.26335,0.26335,positive,1.0
2024-11-11,2024-11-11 08:00:00,Biocon Shares Rockets Up More Than 8% On NSE After US FDA Classifies Bengaluru Facility As Voluntary Action - Free Press Journal,"<a href=""https://news.google.com/rss/articles/CBMi7gFBVV95cUxObFJ2NHFFOHVtc3IxRjRfMmJieUd6QlRjaHFuZ1lpR19lVG5sbkRKeVJRVlF3REtQUVYtWWM2bXRxc3FUMTZkeDZSa01rdnE1V3JxZlVJaDZZOUNrRU9TOFNKTjhkMmNnZ0J5bGRWOWNINm5iUllSRzhld1hxRjV3a0t1eGRFZy1VaUF0YkJjbWtOYWJpTW9SUThVQll0WXRvM3RfMjU3eWZ6d3daSklXYUhrbnJUOU9uWnZ6UVFXNnp0cU9KeHJ0YlNocHdLdVZKMXJWVmlNczhIMWg4eW1hYk5weEx1eHNONHhINXV30gHzAUFVX3lxTE80cHBCRXA1MEgzd0NkLVhNUzJ6MWIycTFXZzU1RmFfMU4yOWlJS1c4RHpwWlZNVnB5OWVjdWZTajlSNDZmR0RiMnY4MW5wWHd1dFM1eWNqNlBXZGN6SV8wV2RsVXkyWW1GRmF3U0t3dTFTbVhNUlp1SzlNNUJuQW1pQ1cyTEZuMUpFUzJxOV8wbEtzWGlkTU5yR3NUMnFpcEJybFM3QS1Wc2dVcnc5QlRSYzB0N3A4MVpQb08wS1AxcTNSaU5BZjdwUlpWZzJsYU5NcTBHTWxGdmR6dlE3RGtHMWZxY0hPdkNpX1p6Y3k2cXpQSQ?oc=5"" target=""_blank"">Biocon Shares Rockets Up More Than 8% On NSE After US FDA Classifies Bengaluru Facility As Voluntary Action</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Free Press Journal</font>",https://news.google.com/rss/articles/CBMi7gFBVV95cUxObFJ2NHFFOHVtc3IxRjRfMmJieUd6QlRjaHFuZ1lpR19lVG5sbkRKeVJRVlF3REtQUVYtWWM2bXRxc3FUMTZkeDZSa01rdnE1V3JxZlVJaDZZOUNrRU9TOFNKTjhkMmNnZ0J5bGRWOWNINm5iUllSRzhld1hxRjV3a0t1eGRFZy1VaUF0YkJjbWtOYWJpTW9SUThVQll0WXRvM3RfMjU3eWZ6d3daSklXYUhrbnJUOU9uWnZ6UVFXNnp0cU9KeHJ0YlNocHdLdVZKMXJWVmlNczhIMWg4eW1hYk5weEx1eHNONHhINXV30gHzAUFVX3lxTE80cHBCRXA1MEgzd0NkLVhNUzJ6MWIycTFXZzU1RmFfMU4yOWlJS1c4RHpwWlZNVnB5OWVjdWZTajlSNDZmR0RiMnY4MW5wWHd1dFM1eWNqNlBXZGN6SV8wV2RsVXkyWW1GRmF3U0t3dTFTbVhNUlp1SzlNNUJuQW1pQ1cyTEZuMUpFUzJxOV8wbEtzWGlkTU5yR3NUMnFpcEJybFM3QS1Wc2dVcnc5QlRSYzB0N3A4MVpQb08wS1AxcTNSaU5BZjdwUlpWZzJsYU5NcTBHTWxGdmR6dlE3RGtHMWZxY0hPdkNpX1p6Y3k2cXpQSQ?oc=5,Google News - Market + Complete Company News,Biocon new facility,Market + Complete Company News,2021-01-01_to_2025-06-26,Other,Other,Other,1,False,True,0.53585,0.53585,positive,1.0
2024-11-11,2024-11-11 08:00:00,Biocon shares surge 8.5% as USFDA classifies Bengaluru unit as VAI - CNBC TV18,"<a href=""https://news.google.com/rss/articles/CBMirwFBVV95cUxNbTNDZlc0MFVEcE1hNzBDVWQ5aElaNTljVGhXcVN1NjBROXBGR1BkLXF3eW91M3MydnVhb0phbGhqd2R2cFVvNWVQRE4tSFp2andzMzd5b2c3MU0ycU9aQzlPWU9VWXVuNThSWk1TOTRrWDNFVi1uVmx5NzM0bHhnX3ZBRkhFWHBwcWVBMm00aThYaUFNYVkwbGw5WWhNdS1JQ1hELTZvVHh5OFktazJz0gG0AUFVX3lxTE05dGxHT1dvYnJRNmpIUEpZZlhzeVVaUUc0cnhDSVoxdDBLU2tKQWtoUTZwT2wwclRYY25jUXRVcGNJQkRUYmFUS09JTGN2MjduYzRIR0R0QjZJdW1CUnJFVkt1bFp1bHViQTU4MlBVUy1JUHNxbjV0Nm9NOVlRSW9GM3JzaWV2Zlk4UGN2a2JEOG5fQ05ubGE5RS1oOC1nUEFIOW1VXzBrOW0tUWw2LXBwZXd2bw?oc=5"" target=""_blank"">Biocon shares surge 8.5% as USFDA classifies Bengaluru unit as VAI</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CNBC TV18</font>",https://news.google.com/rss/articles/CBMirwFBVV95cUxNbTNDZlc0MFVEcE1hNzBDVWQ5aElaNTljVGhXcVN1NjBROXBGR1BkLXF3eW91M3MydnVhb0phbGhqd2R2cFVvNWVQRE4tSFp2andzMzd5b2c3MU0ycU9aQzlPWU9VWXVuNThSWk1TOTRrWDNFVi1uVmx5NzM0bHhnX3ZBRkhFWHBwcWVBMm00aThYaUFNYVkwbGw5WWhNdS1JQ1hELTZvVHh5OFktazJz0gG0AUFVX3lxTE05dGxHT1dvYnJRNmpIUEpZZlhzeVVaUUc0cnhDSVoxdDBLU2tKQWtoUTZwT2wwclRYY25jUXRVcGNJQkRUYmFUS09JTGN2MjduYzRIR0R0QjZJdW1CUnJFVkt1bFp1bHViQTU4MlBVUy1JUHNxbjV0Nm9NOVlRSW9GM3JzaWV2Zlk4UGN2a2JEOG5fQ05ubGE5RS1oOC1nUEFIOW1VXzBrOW0tUWw2LXBwZXd2bw?oc=5,Google News - Market + Complete Company News,Biocon compliance,Market + Complete Company News,2021-01-01_to_2025-06-26,Other,Other,Other,1,False,True,0.26335,0.26335,positive,1.0
2024-11-11,2024-11-11 08:00:00,Biocon shares surge 5% after USFDA clears Bengaluru unit as VAI - Moneycontrol,"<a href=""https://news.google.com/rss/articles/CBMixgFBVV95cUxOa25IcFR1TjBvQVh0RGVLSC0zOExtanJUMHZ5bExjTkpzQWZLdHdLQUdIRVNkS19qWnpXbnBWWGJJOXdWdkttT2ZLamotSlV3WWFva1oxVDFjN205RThSYTJuX29RSzAwX2FicHl0ZUNuOFJrczlVT01lYVA2UW9paExrNzNJNG94RHFlWGVQY0ljdzQyVVZxbEZRclUyMmVpcHFJWlI1VEJTRGJyREY2MDhQRElGM2l1MG1UMlM0c0YxQmxjbVHSAcsBQVVfeXFMTmxlZ09TRmVweFZuQWJ1eTBqZGRNV1Zlb0dMU21QcEJtNFFkZDJ1ZXJrX3VYb0EyOUVEenhyZEJ3Ylo1SEQtd1lqeWFYRk5RM1hHYk41dzdLQTMwWGFrY2NoWHVMMUxLV2UtX1E4UFdKWmF2Q29IZnptQTFBdV9TQldDeFJ2ZldqcVF5YW95MFNRbUtXdUlFR251eUNzbUU2VFFYVWppYldNRWpHeTZyMjk1R2gzMHpLSlBTVklKbWE0aXdtMW5la2R1Rjg?oc=5"" target=""_blank"">Biocon shares surge 5% after USFDA clears Bengaluru unit as VAI</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Moneycontrol</font>",https://news.google.com/rss/articles/CBMixgFBVV95cUxOa25IcFR1TjBvQVh0RGVLSC0zOExtanJUMHZ5bExjTkpzQWZLdHdLQUdIRVNkS19qWnpXbnBWWGJJOXdWdkttT2ZLamotSlV3WWFva1oxVDFjN205RThSYTJuX29RSzAwX2FicHl0ZUNuOFJrczlVT01lYVA2UW9paExrNzNJNG94RHFlWGVQY0ljdzQyVVZxbEZRclUyMmVpcHFJWlI1VEJTRGJyREY2MDhQRElGM2l1MG1UMlM0c0YxQmxjbVHSAcsBQVVfeXFMTmxlZ09TRmVweFZuQWJ1eTBqZGRNV1Zlb0dMU21QcEJtNFFkZDJ1ZXJrX3VYb0EyOUVEenhyZEJ3Ylo1SEQtd1lqeWFYRk5RM1hHYk41dzdLQTMwWGFrY2NoWHVMMUxLV2UtX1E4UFdKWmF2Q29IZnptQTFBdV9TQldDeFJ2ZldqcVF5YW95MFNRbUtXdUlFR251eUNzbUU2VFFYVWppYldNRWpHeTZyMjk1R2gzMHpLSlBTVklKbWE0aXdtMW5la2R1Rjg?oc=5,Google News - Market + Complete Company News,Biocon rating upgrade,Market + Complete Company News,2021-01-01_to_2025-06-26,Other,Other,Other,1,False,True,0.3062,0.3062,positive,1.0
