date,datetime,title,summary,url,source,search_query,query_group,collection_timestamp,drug_specific,company_specific,fda_regulatory,financial,competitive,overall_relevance,sentiment_score,sentiment_confidence,sentiment_positive,sentiment_negative,sentiment_neutral,revenue_mentioned,profit_mentioned,loss_mentioned,percentage_change,currency_amount,milestone_pre_clinical,milestone_ind_application,milestone_phase_1_trials,milestone_phase_2_trials,milestone_phase_3_trials,milestone_bla_submission,milestone_fda_review,milestone_fda_inspection,milestone_fda_approval,milestone_product_launch,milestone_market_penetration,milestone_regulatory_issues,primary_fda_milestone,fda_milestone_confidence,priority_score
2018-10-11,2018-10-11 07:00:00,"Merck Steps Out Of Insulin Glargine Market, But Says It Remains Committed To Biosimilars - insights.citeline.com","<a href=""https://news.google.com/rss/articles/CBMixgFBVV95cUxPNkF4R0NiZ3ZhSkd0dm8zWEFPOHpYZktGdldRY1M5bVBNdkdBUkRmQkxNWmZaZzZtLWcxczFDZnJTRWxVekhBcGNoQ2ZaQV9FbkhXaVNvbHBQaEVkMVV2ZGszYkpjWFU1MlU2eHA1emFoYnBsRE9iYUx3Z1NtR3p3cmoxU2FpY01LQzBXRmVZYTcxaGI4MTRmZGVMajZ3Y2RZbUxLaXBaallrd0ZOZkNubHhKb0NaLXg5enlXc3poRFc5dFBaM1E?oc=5"" target=""_blank"">Merck Steps Out Of Insulin Glargine Market, But Says It Remains Committed To Biosimilars</a>&nbsp;&nbsp;<font color=""#6f6f6f"">insights.citeline.com</font>",https://news.google.com/rss/articles/CBMixgFBVV95cUxPNkF4R0NiZ3ZhSkd0dm8zWEFPOHpYZktGdldRY1M5bVBNdkdBUkRmQkxNWmZaZzZtLWcxczFDZnJTRWxVekhBcGNoQ2ZaQV9FbkhXaVNvbHBQaEVkMVV2ZGszYkpjWFU1MlU2eHA1emFoYnBsRE9iYUx3Z1NtR3p3cmoxU2FpY01LQzBXRmVZYTcxaGI4MTRmZGVMajZ3Y2RZbUxLaXBaallrd0ZOZkNubHhKb0NaLXg5enlXc3poRFc5dFBaM1E?oc=5,Google News,insulin glargine biosimilar FDA,drug_fda,2025-06-27T05:41:14.588199,0.2,0.0,0.2,0.0,0.0,0.11000000000000001,0.2667281522174291,0.5257312317212423,0.2667281522174291,0.0,0.7332718477825708,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other,0.0,1.9001844566522874
2022-11-03,2022-11-03 07:00:00,IQVIA: Semglee Experience Can Help Predict Adalimumab Biosimilar Adoption - Center for Biosimilars,"<a href=""https://news.google.com/rss/articles/CBMitAFBVV95cUxQZm13V2syMnFBcGlVNFZVY3BVNm5WdUt6UFNyUk83UFF2VHMtMndkZUVURno2dHJia0tVNEhlMVVXV2NpQThMbG9UdTd3aWt4YjYxdUVqRlFIU0JkekQ0LWZwejVEeGRwWDdEY0NBaUM5NU1SaldvS1FEc2ZTLXU5U0FOUzdZNEVkanhwaXctVXh3dUs5OERMWkJZYXhOT3F3NXlDa1JRYm9TUUM5WFhFal81dzg?oc=5"" target=""_blank"">IQVIA: Semglee Experience Can Help Predict Adalimumab Biosimilar Adoption</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Center for Biosimilars</font>",https://news.google.com/rss/articles/CBMitAFBVV95cUxQZm13V2syMnFBcGlVNFZVY3BVNm5WdUt6UFNyUk83UFF2VHMtMndkZUVURno2dHJia0tVNEhlMVVXV2NpQThMbG9UdTd3aWt4YjYxdUVqRlFIU0JkekQ0LWZwejVEeGRwWDdEY0NBaUM5NU1SaldvS1FEc2ZTLXU5U0FOUzdZNEVkanhwaXctVXh3dUs5OERMWkJZYXhOT3F3NXlDa1JRYm9TUUM5WFhFal81dzg?oc=5,Google News,Semglee FDA approval,drug_fda,2025-06-27T05:41:06.413183,0.2,0.0,0.2,0.0,0.0,0.11000000000000001,0.2665418011527001,0.5387018017345004,0.2665418011527001,0.0,0.7334581988472999,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other,0.0,1.8996254034581004
2022-02-28,2022-02-28 08:00:00,Biocon Biologics to Acquire Viatris’ Biosimilars Assets - ET HealthWorld,"<a href=""https://news.google.com/rss/articles/CBMiuwFBVV95cUxPQzVJak1XRDZQNF9yRWRsX1JYcXJyLS1RUG15TjBCZ1pRekVKV1hHMjFLeTVuU0puOXBnbVNOemFaM2ctZXBYRHRIaEc3U0lVRXctaG9ENnZFa2FFa3ZRazJzQVFvSWg4UTRkaURCWUpkVUE2QmFLak1fMFZLZW1RM1FLdTdfMVNReFhLVG9oWVFuNF81d0NISEgtRFU5QUpjMlllbjVaeXhyNFY5b0NhR3c5c2NSaDNJaHdR0gHAAUFVX3lxTE9DVUxocjhpMW5ZeE50eGYyOUV2WlF3M0tmU1l5R2lTMFpJeTRCUDhodjcwMXNUQ3VPSkdUeTNvZlpVOWwzRWozY0RpeHdRQy01YjVQV2xNSjNsWWc1YkdHZERJSGU1Zm1wUlZYX0NySDY0UzhpeWxobXBnc21Jb1E2d0YxcWM2dDlwWUZzT3VFY1BVS1ZFV1prNzZabTRMVkd5LXRGYVU0QmU2U1JrN2ZnbS1BRGZUTmcwVUhpTmJWZw?oc=5"" target=""_blank"">Biocon Biologics to Acquire Viatris’ Biosimilars Assets</a>&nbsp;&nbsp;<font color=""#6f6f6f"">ET HealthWorld</font>",https://news.google.com/rss/articles/CBMiuwFBVV95cUxPQzVJak1XRDZQNF9yRWRsX1JYcXJyLS1RUG15TjBCZ1pRekVKV1hHMjFLeTVuU0puOXBnbVNOemFaM2ctZXBYRHRIaEc3U0lVRXctaG9ENnZFa2FFa3ZRazJzQVFvSWg4UTRkaURCWUpkVUE2QmFLak1fMFZLZW1RM1FLdTdfMVNReFhLVG9oWVFuNF81d0NISEgtRFU5QUpjMlllbjVaeXhyNFY5b0NhR3c5c2NSaDNJaHdR0gHAAUFVX3lxTE9DVUxocjhpMW5ZeE50eGYyOUV2WlF3M0tmU1l5R2lTMFpJeTRCUDhodjcwMXNUQ3VPSkdUeTNvZlpVOWwzRWozY0RpeHdRQy01YjVQV2xNSjNsWWc1YkdHZERJSGU1Zm1wUlZYX0NySDY0UzhpeWxobXBnc21Jb1E2d0YxcWM2dDlwWUZzT3VFY1BVS1ZFV1prNzZabTRMVkd5LXRGYVU0QmU2U1JrN2ZnbS1BRGZUTmcwVUhpTmJWZw?oc=5,Google News,Biocon acquisition,strategic,2025-06-27T05:42:06.350001,0.0,0.5,0.2,0.0,0.0,0.15,0.09067458056538397,0.4249629068374634,0.09067458056538397,0.0,0.9093254194346161,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other,0.0,1.772023741696152
2019-10-03,2019-10-03 07:00:00,Biocon and Mylan Launch Insulin Glargine Biosimilar in Australia - Center for Biosimilars,"<a href=""https://news.google.com/rss/articles/CBMiqgFBVV95cUxNTTdua0Zyb2FtQ19WbFBtNjgwV0F6ejlDRnBGMS1iUXRrVE0yb01EMGtsUTd6dGNoa2N2eXlGWWktM1RhWGFjYTBwRzAzU1dYdkFLTGNtVnV6cXUtTGxHaWNjTzEzOGVTNml2Nzg4WUZfalFKam9UaUQ3eUl4bkNNa2FLSHVja1ptZzFMSUJkM19nbmdXUGZFQTZidlhzYWd3LW94czdpWldkdw?oc=5"" target=""_blank"">Biocon and Mylan Launch Insulin Glargine Biosimilar in Australia</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Center for Biosimilars</font>",https://news.google.com/rss/articles/CBMiqgFBVV95cUxNTTdua0Zyb2FtQ19WbFBtNjgwV0F6ejlDRnBGMS1iUXRrVE0yb01EMGtsUTd6dGNoa2N2eXlGWWktM1RhWGFjYTBwRzAzU1dYdkFLTGNtVnV6cXUtTGxHaWNjTzEzOGVTNml2Nzg4WUZfalFKam9UaUQ3eUl4bkNNa2FLSHVja1ptZzFMSUJkM19nbmdXUGZFQTZidlhzYWd3LW94czdpWldkdw?oc=5,Google News,Semglee biosimilar approval,drug_fda,2025-06-27T05:41:08.121832,0.2,0.25,0.2,0.0,0.0,0.16,-0.004422329636678957,0.3350002381536696,0.0,0.004422329636678957,0.995577670363321,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other,0.0,1.613266988910037
2021-11-16,2021-11-16 08:00:00,Biocon Launches Biosimilar Semglee - Managed Healthcare Executive,"<a href=""https://news.google.com/rss/articles/CBMiigFBVV95cUxQbFpVT2xaTlU3bGFlR0hBQTFueTlTSmpmLUpINnlYVkVxdVppTGFOZWlhaVRTZlM0RHhIc2VWU2ZVVXF1VDRCT0JSV2xTdXF6dVZBUjN1YmhnSUlwRzdMXy1yMlo2TjE2SXV2bG5mRVJZYjdmdE55YWh0MzJlY0pNYW9HRVg0NUJQMlE?oc=5"" target=""_blank"">Biocon Launches Biosimilar Semglee</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Managed Healthcare Executive</font>",https://news.google.com/rss/articles/CBMiigFBVV95cUxQbFpVT2xaTlU3bGFlR0hBQTFueTlTSmpmLUpINnlYVkVxdVppTGFOZWlhaVRTZlM0RHhIc2VWU2ZVVXF1VDRCT0JSV2xTdXF6dVZBUjN1YmhnSUlwRzdMXy1yMlo2TjE2SXV2bG5mRVJZYjdmdE55YWh0MzJlY0pNYW9HRVg0NUJQMlE?oc=5,Google News,Semglee FDA approval,drug_fda,2025-06-27T05:41:06.413494,0.2,0.25,0.2,0.0,0.0,0.16,0.0,0.2954886356989543,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other,0.0,1.6
2021-07-28,2021-07-28 07:00:00,Biocon’s Global Biosimilars Portfolio - Insulin Glargine - Biocon,"<a href=""https://news.google.com/rss/articles/CBMicEFVX3lxTE9PR0hXTzc3UkJEN3lJRlJjM1VFcy0ybjF5ckRBTnZMNjFlUEl6b2syUE8xNDhVaUZWQlBIZ1hyQzNucnZxTE51Rmx5bUJGNlZzb0pFNktYbG9Rc0p4N3poX3ZvSGhRaVY5OWtQZVprYmY?oc=5"" target=""_blank"">Biocon’s Global Biosimilars Portfolio - Insulin Glargine</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Biocon</font>",https://news.google.com/rss/articles/CBMicEFVX3lxTE9PR0hXTzc3UkJEN3lJRlJjM1VFcy0ybjF5ckRBTnZMNjFlUEl6b2syUE8xNDhVaUZWQlBIZ1hyQzNucnZxTE51Rmx5bUJGNlZzb0pFNktYbG9Rc0p4N3poX3ZvSGhRaVY5OWtQZVprYmY?oc=5,Google News,Semglee FDA approval,drug_fda,2025-06-27T05:41:06.413622,0.2,0.25,0.2,0.0,0.0,0.16,0.0,0.3131052454312642,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other,0.0,1.6
2020-08-31,2020-08-31 07:00:00,"Biocon Biologics, partner Mylan launch insulin glargine in US - Mint","<a href=""https://news.google.com/rss/articles/CBMivAFBVV95cUxNTXJaNGRjUi10UmFhZnpnbVVUOFRoWWJHLWRVU3p0NS1QTXFLNVpENGhlT1JJU3ota0Z0TzBweDlMOS1uOG5fU3VCS1pENEtOR1o1VkdEZWd5c3J4TVNwZFVxbkZwaXdHcEtXWTM2a0dmSlhTVFpvNko0M2xKd1dpeUZ4Uzd4amVkdkFmZXJKdEhYc3MwMTJBamkwSzMzYXM2REhEdElOb1JHN0tsYmN0Y1lxOHlYMjhCVWl0M9IBwgFBVV95cUxQbnJleTFzLVQtbkNtZldPQloxTzlwNG96NVRfdm50bHNFV2tCSGd2dVF2UUV3ek14NVdQSHgzbDdrOXJfSk1JcmRFRHlTdDFHVXNtVTlhTHVfamVqMEpnWTRGNDZJVFB0elBqU3hoWXU1OWY0SkVfR051cGZrUGxqVnVqb2dEYzFrSU45WEtqY0VIeE1PcEU0cE5IZFRzSmVHekVUTFFldktFQmxyYTBleEp5TEt3MF9vVVVtdHZFUlItZw?oc=5"" target=""_blank"">Biocon Biologics, partner Mylan launch insulin glargine in US</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Mint</font>",https://news.google.com/rss/articles/CBMivAFBVV95cUxNTXJaNGRjUi10UmFhZnpnbVVUOFRoWWJHLWRVU3p0NS1QTXFLNVpENGhlT1JJU3ota0Z0TzBweDlMOS1uOG5fU3VCS1pENEtOR1o1VkdEZWd5c3J4TVNwZFVxbkZwaXdHcEtXWTM2a0dmSlhTVFpvNko0M2xKd1dpeUZ4Uzd4amVkdkFmZXJKdEhYc3MwMTJBamkwSzMzYXM2REhEdElOb1JHN0tsYmN0Y1lxOHlYMjhCVWl0M9IBwgFBVV95cUxQbnJleTFzLVQtbkNtZldPQloxTzlwNG96NVRfdm50bHNFV2tCSGd2dVF2UUV3ek14NVdQSHgzbDdrOXJfSk1JcmRFRHlTdDFHVXNtVTlhTHVfamVqMEpnWTRGNDZJVFB0elBqU3hoWXU1OWY0SkVfR051cGZrUGxqVnVqb2dEYzFrSU45WEtqY0VIeE1PcEU0cE5IZFRzSmVHekVUTFFldktFQmxyYTBleEp5TEt3MF9vVVVtdHZFUlItZw?oc=5,Google News,Biocon insulin sales,financial,2025-06-27T05:41:40.025490,0.2,0.5,0.0,0.0,0.0,0.16,0.0,0.3098033865292867,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other,0.0,1.6
2024-06-24,2024-06-24 07:00:00,Biocon Biologics gets EMA nod to produce biosimilar Bevacizumab at Bengaluru plant - The Economic Times,"<a href=""https://news.google.com/rss/articles/CBMijAJBVV95cUxNVGtvbVpYbS1FXzZhR0s3TjdTZ1RaM1B4OEZEcDhJRVZjcURFa1VFUGdPakVMNWVObUgyTjBPWTVZWG9CR2Z2ZWVrcVVGY0lPSF96eXAtTlN2bVVwWFdMamE1dWFTbG84Ni1QczJqaERBaGUxLTQzcTJyZ3BwOGo5ZzM0Umh1alRBN0M3c0lqUTVMakU0TTA1dmF0Z1JfT2drX0ljUjkxYy1xNVFSSk54b3NvM1pOalkxY21BdW1mUmtma0llLWl5ZDFuLTJ4S3dRSzNLaDFkSDNTTGVaam5XMnhtUDkzZzZNblh4TXlkYmtXWGZWZDh6SjZWNHVhQTUtNy13Z084SHJMOHNH0gGSAkFVX3lxTFB0dVF3bWNQamZ5S3lsY1NyM0NBVGN3eXB5ZVpNVXZyWnBycC1QTDh3SXcyUTZ4N0xXNmdxaHdSREhxVmNvYmJERl9mdmxKeWdzQ3FLMktBNW92SHhjRGlRbTd5OFFGWXpubEs2NkFOOFZVa1BBa0pCTmV3Qmd0UG0tU2ZzMDlCeF9fMXMyaUhEcWRseXlsSDdkb2N0QmhtUEJjVlR6U2tHNmVxMEM2SVoycVJtQk82aVd3U25jc1Fnbk44dExrc1VZVno1NEg1SkI3QnZCaUV6REtOdE1pWi1OV1hkVzVLX3VTS2FEQWRKdjhwY09BSm54eWdFak1uRmtTNGJqclhid2hWanVscTR6QUE?oc=5"" target=""_blank"">Biocon Biologics gets EMA nod to produce biosimilar Bevacizumab at Bengaluru plant</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Economic Times</font>",https://news.google.com/rss/articles/CBMijAJBVV95cUxNVGtvbVpYbS1FXzZhR0s3TjdTZ1RaM1B4OEZEcDhJRVZjcURFa1VFUGdPakVMNWVObUgyTjBPWTVZWG9CR2Z2ZWVrcVVGY0lPSF96eXAtTlN2bVVwWFdMamE1dWFTbG84Ni1QczJqaERBaGUxLTQzcTJyZ3BwOGo5ZzM0Umh1alRBN0M3c0lqUTVMakU0TTA1dmF0Z1JfT2drX0ljUjkxYy1xNVFSSk54b3NvM1pOalkxY21BdW1mUmtma0llLWl5ZDFuLTJ4S3dRSzNLaDFkSDNTTGVaam5XMnhtUDkzZzZNblh4TXlkYmtXWGZWZDh6SjZWNHVhQTUtNy13Z084SHJMOHNH0gGSAkFVX3lxTFB0dVF3bWNQamZ5S3lsY1NyM0NBVGN3eXB5ZVpNVXZyWnBycC1QTDh3SXcyUTZ4N0xXNmdxaHdSREhxVmNvYmJERl9mdmxKeWdzQ3FLMktBNW92SHhjRGlRbTd5OFFGWXpubEs2NkFOOFZVa1BBa0pCTmV3Qmd0UG0tU2ZzMDlCeF9fMXMyaUhEcWRseXlsSDdkb2N0QmhtUEJjVlR6U2tHNmVxMEM2SVoycVJtQk82aVd3U25jc1Fnbk44dExrc1VZVno1NEg1SkI3QnZCaUV6REtOdE1pWi1OV1hkVzVLX3VTS2FEQWRKdjhwY09BSm54eWdFak1uRmtTNGJqclhid2hWanVscTR6QUE?oc=5,Google News,Biocon manufacturing compliance,regulatory,2025-06-27T05:41:50.143795,0.0,0.5,0.2,0.0,0.0,0.15,0.01738237184694179,0.3409158415264553,0.01738237184694179,0.0,0.9826176281530582,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other,0.0,1.5521471155408253
2020-04-01,2020-04-01 07:00:00,FDA Clears Biocon's Insulin Factory in Malaysia - Center for Biosimilars,"<a href=""https://news.google.com/rss/articles/CBMijwFBVV95cUxOckdFcFlnNU81Y0FqRkJGTXRnZVd3MHhwRW85eFQ5STFJUHVDTEhsN21VbXRVV0E3MjFfN3Jzc3l4dklwV21hc0ZIV3BsM2R1aHcyTW1FWk9zemYyUGJmd3k0d3RfdW1QN3h0NGN0cjZRQVNJWGZKMVdFZV9fTXdVTUJMczNzcFpRQjRXdXh4SQ?oc=5"" target=""_blank"">FDA Clears Biocon's Insulin Factory in Malaysia</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Center for Biosimilars</font>",https://news.google.com/rss/articles/CBMijwFBVV95cUxOckdFcFlnNU81Y0FqRkJGTXRnZVd3MHhwRW85eFQ5STFJUHVDTEhsN21VbXRVV0E3MjFfN3Jzc3l4dklwV21hc0ZIV3BsM2R1aHcyTW1FWk9zemYyUGJmd3k0d3RfdW1QN3h0NGN0cjZRQVNJWGZKMVdFZV9fTXdVTUJMczNzcFpRQjRXdXh4SQ?oc=5,Google News,Biocon FDA inspection,regulatory,2025-06-27T05:41:48.421914,0.0,0.25,0.4,0.0,0.0,0.15,0.016705016763488754,0.37903115821414524,0.016705016763488754,0.0,0.9832949832365112,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other,0.0,1.5501150502904664
2024-06-24,2024-06-24 07:00:00,Biocon Biologics gets EMA nod to manufacture biosimilar Bevacizumab at its new facility in Bengaluru - financialexpress.com,"<a href=""https://news.google.com/rss/articles/CBMi9AFBVV95cUxPV29uNmlhWDhxVGVncnIwY0tIWWNQVnp5VFdDelQyVWpLSEVDbTAwcldUcXFicUxGaDUwcF9TdzZmeE5XcU1tTUI5c1RnY0VjUmhEVVBBdmtPTy1WUkV5cVh5THBlQnZXSmdzZFNmYjVTSFBUMy1yZEF0V3l0akRQQW90QnlqUlU1cFpHUVhxOW1kbEJ6MnpOWkhKTUVfam9JM1JRc01mUXBCeDZOeVUtU1k3dzlYYnVvaXFqNHlHSkdCbTBhZ2Y5ZHJJUGx1TFlCYVpJUThGMF9BVHlqVGpPdFVHRlhlenBzZ0JfaVhtQ3htU0hp?oc=5"" target=""_blank"">Biocon Biologics gets EMA nod to manufacture biosimilar Bevacizumab at its new facility in Bengaluru</a>&nbsp;&nbsp;<font color=""#6f6f6f"">financialexpress.com</font>",https://news.google.com/rss/articles/CBMi9AFBVV95cUxPV29uNmlhWDhxVGVncnIwY0tIWWNQVnp5VFdDelQyVWpLSEVDbTAwcldUcXFicUxGaDUwcF9TdzZmeE5XcU1tTUI5c1RnY0VjUmhEVVBBdmtPTy1WUkV5cVh5THBlQnZXSmdzZFNmYjVTSFBUMy1yZEF0V3l0akRQQW90QnlqUlU1cFpHUVhxOW1kbEJ6MnpOWkhKTUVfam9JM1JRc01mUXBCeDZOeVUtU1k3dzlYYnVvaXFqNHlHSkdCbTBhZ2Y5ZHJJUGx1TFlCYVpJUThGMF9BVHlqVGpPdFVHRlhlenBzZ0JfaVhtQ3htU0hp?oc=5,Google News,Biocon manufacturing compliance,regulatory,2025-06-27T05:41:50.143675,0.0,0.5,0.2,0.0,0.0,0.15,0.00872519608973064,0.3157316933978688,0.00872519608973064,0.0,0.9912748039102693,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other,0.0,1.5261755882691919
2022-11-30,2022-11-30 08:00:00,Saraf And Partners Acts For Viatris In Its Sale Of Biosimilars Business To Biocon Biologics For US$ 3.335 ... - Live Law,"<a href=""https://news.google.com/rss/articles/CBMiowFBVV95cUxNbkp2ZXhsTXdnYXBrdVVPYjM5RFcyYUtsTU1WS0RCMFI4TmF6SVJMSzBtN1BpSlBZU0FsaERRN1pNX1FCUmVqRjQyME1JNEo0LWVYS1g2ek1QajhRSXFzY2J0VEVrdkdSQnNmd3ZGSmxYQ2I2V1l4Q2NTQ0R3ODg3QmtWV3ViN19GTE9YNWlnRWZCY0xHd1FmYTZSUjRaaF95bU1N0gGoAUFVX3lxTE9namdJRmlpMGVlMUdKck01MmN6bzFsY2JEU00tcF93a19zQnQ3MzZJNGdsQkdqWlRIakM3X3BZZlcwUmN6T2tyWFNoVWtJYTNvb3FCaHJFLThfX0FyZXJfTUszbEhTek96OHVtN2QxcWdzTWFiY01FUUVwVUtsMnNHSV9QbDE1ZWhyX3J4Q0JMOFF5eXpxcWVxTGRzTEdzanpUV1NKRjBQQw?oc=5"" target=""_blank"">Saraf And Partners Acts For Viatris In Its Sale Of Biosimilars Business To Biocon Biologics For US$ 3.335 ...</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Live Law</font>",https://news.google.com/rss/articles/CBMiowFBVV95cUxNbkp2ZXhsTXdnYXBrdVVPYjM5RFcyYUtsTU1WS0RCMFI4TmF6SVJMSzBtN1BpSlBZU0FsaERRN1pNX1FCUmVqRjQyME1JNEo0LWVYS1g2ek1QajhRSXFzY2J0VEVrdkdSQnNmd3ZGSmxYQ2I2V1l4Q2NTQ0R3ODg3QmtWV3ViN19GTE9YNWlnRWZCY0xHd1FmYTZSUjRaaF95bU1N0gGoAUFVX3lxTE9namdJRmlpMGVlMUdKck01MmN6bzFsY2JEU00tcF93a19zQnQ3MzZJNGdsQkdqWlRIakM3X3BZZlcwUmN6T2tyWFNoVWtJYTNvb3FCaHJFLThfX0FyZXJfTUszbEhTek96OHVtN2QxcWdzTWFiY01FUUVwVUtsMnNHSV9QbDE1ZWhyX3J4Q0JMOFF5eXpxcWVxTGRzTEdzanpUV1NKRjBQQw?oc=5,Google News,Biocon R&D investment,strategic,2025-06-27T05:42:09.480466,0.0,0.5,0.2,0.0,0.0,0.15,0.007985014941892367,0.34499884554834076,0.007985014941892367,0.0,0.9920149850581076,0,0,0,0.0,3.335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other,0.0,1.5239550448256771
2024-03-04,2024-03-04 08:00:00,Biocon Biologics gets green light to launch Yesafili biosimilar in Canada - Business Standard,"<a href=""https://news.google.com/rss/articles/CBMi2gFBVV95cUxQNFlHQ3lwZ19Wd1JBcjZTS1dzVjlKTzlheTF5V0VQSk0ybHd4SnlRMWxoMlVPckc4MXZlallIa19UY1ZQRlBKeW1wbmpmQlFLSTd6SWUtbHplbEIxbkotWWFCdl9ISVJSeGpfOFVMY1pPMm91eTE5QzlPTUV5Y0hBeFFKVVh3WXhFMnhXQzQ5T0VhdkVOUU0wZmlDajhyY2ppNEllS19Yc0ZwSDJsdkE4UXpxRlo1VWNVcHJwOGVaaGRGb1hhX2UwOVl0dlhkR3E0UlpSZmpRZHN2d9IB3wFBVV95cUxQaHNwNlQwZmxBTUs4UWdtREl3UlNSVWpyQlJ4WjRmSmd1MGxIQXNfalN1LV94ak5oRldQbU5ndGZxc1JZYmtZWEl0azMxZFNEQmNDUUJSZXVNNzB1cGEwYWsyNHNwRGhaZlJhRkkxOXlmV0d1Mlo3MTJKRlM0UnUwUG80d1V3dENsWlJuT0tFaWxNVzRLbmRRakYxSW1JcmpNRUx4THVQVWkyNzMwdEVFcV9Jald4N3p5dWdLeEd3bjVPOHVUNm9wYnBTdnZhTHZGY3kyN29PYUJfTGthX3Fn?oc=5"" target=""_blank"">Biocon Biologics gets green light to launch Yesafili biosimilar in Canada</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Business Standard</font>",https://news.google.com/rss/articles/CBMi2gFBVV95cUxQNFlHQ3lwZ19Wd1JBcjZTS1dzVjlKTzlheTF5V0VQSk0ybHd4SnlRMWxoMlVPckc4MXZlallIa19UY1ZQRlBKeW1wbmpmQlFLSTd6SWUtbHplbEIxbkotWWFCdl9ISVJSeGpfOFVMY1pPMm91eTE5QzlPTUV5Y0hBeFFKVVh3WXhFMnhXQzQ5T0VhdkVOUU0wZmlDajhyY2ppNEllS19Yc0ZwSDJsdkE4UXpxRlo1VWNVcHJwOGVaaGRGb1hhX2UwOVl0dlhkR3E0UlpSZmpRZHN2d9IB3wFBVV95cUxQaHNwNlQwZmxBTUs4UWdtREl3UlNSVWpyQlJ4WjRmSmd1MGxIQXNfalN1LV94ak5oRldQbU5ndGZxc1JZYmtZWEl0azMxZFNEQmNDUUJSZXVNNzB1cGEwYWsyNHNwRGhaZlJhRkkxOXlmV0d1Mlo3MTJKRlM0UnUwUG80d1V3dENsWlJuT0tFaWxNVzRLbmRRakYxSW1JcmpNRUx4THVQVWkyNzMwdEVFcV9Jald4N3p5dWdLeEd3bjVPOHVUNm9wYnBTdnZhTHZGY3kyN29PYUJfTGthX3Fn?oc=5,Google News,Biocon insider trading,sentiment,2025-06-27T05:42:22.956142,0.0,0.5,0.2,0.0,0.0,0.15,0.00523453975464563,0.20793334756578719,0.00523453975464563,0.0,0.9947654602453544,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other,0.0,1.5157036192639368
